1510
-2.50731 -0.512473 0.540553 0.961604 0.982911 0.774711 0.458255 0.116569 -0.196702 -0.450079 -0.62841 -0.728203 -0.753921 -0.715098 -0.624126 -0.494594 -0.340077 -0.173289 -0.00552362 0.153671 0.296651 0.417694 0.512928 0.580179 0.618792 0.629409 0.613744 0.574358 0.514442 0.437611 0.34772 0.248705 0.144436 0.0386068 -0.0653641 -0.164405 -0.255842 -0.337438 -0.407402 -0.464402 -0.507548 -0.536377 -0.55082 -0.551176 -0.538061 -0.512376 -0.475255 -0.428022 -0.372148 -0.309202 -0.240816 -0.168642 -0.0943168 -0.0194319 0.0544969 0.126052 0.193937 0.256989 0.314194 0.364695 0.407796 0.442968 0.469841 0.488208 0.498013 0.499346 0.492431 0.477618 0.455366 0.426233 0.39086 0.349958 0.304294 0.254674 0.201933 0.146918 0.0904767 0.0334462 -0.0233591 -0.0791574 -0.133209 -0.184822 -0.233363 -0.278261 -0.319011 -0.355177 -0.386399 -0.412388 -0.432932 -0.447892 -0.457201 -0.460863 -0.458951 -0.451598 -0.439001 -0.42141 -0.399125 -0.372492 -0.341894 -0.307749 -0.270502 -0.230621 -0.188588 -0.144896 -0.100043 -0.0545233 -0.00882866 0.036562 0.0811849 0.124596 0.166375 0.206127 0.24349 0.278132 0.309757 0.338104 0.362952 0.384118 0.401456 0.414863 0.424273 0.429658 0.431031 0.428437 0.421959 0.411712 0.397844 0.380528 0.359968 0.33639 0.310041 0.281189 0.250114 0.217114 0.182494 0.146566 0.10965 0.0720653 0.0341303 -0.00383891 -0.0415325 -0.0786487 -0.114896 -0.149996 -0.183684 -0.215711 -0.245846 -0.273878 -0.299615 -0.322884 -0.343539 -0.361452 -0.376521 -0.388663 -0.397824 -0.403968 -0.407085 -0.407186 -0.404304 -0.398493 -0.389828 -0.378403 -0.364328 -0.347734 -0.328765 -0.307579 -0.284349 -0.259257 -0.232498 -0.204273 -0.17479 -0.144264 -0.112913 -0.0809557 -0.0486144 -0.0161087 0.0163435 0.0485279 0.0802351 0.111262 0.141412 0.170498 0.198343 0.224779 0.24965 0.272812 0.294134 0.313498 0.330802 0.345954 0.35888 0.369521 0.377831 0.383779 0.38735 0.388544 0.387372 0.383864 0.378061 0.370016 0.359797 0.347482 0.333163 0.31694 0.298924 0.279235 0.258002 0.235359 0.21145 0.18642 0.160423 0.133615 0.106153 0.0781984 0.0499125 0.0214562 -0.00700997 -0.0353276 -0.063341 -0.0908975 -0.117849 -0.144053 -0.169371 -0.193672 -0.216832 -0.238735 -0.259271 -0.278341 -0.295853 -0.311726 -0.325886 -0.338272 -0.348831 -0.357519 -0.364306 -0.369168 -0.372093 -0.373081 -0.372139 -0.369285 -0.364546 -0.357961 -0.349574 -0.33944 -0.327622 -0.31419 -0.299223 -0.282806 -0.26503 -0.245991 -0.225793 -0.204543 -0.182352 -0.159335 -0.13561 -0.111297 -0.0865174 -0.061395 -0.0360529 -0.0106148 0.0147968 0.0400602 0.0650557 0.089666 0.113777 0.137276 0.160058 0.182019 0.203061 0.22309 0.24202 0.259769 0.276261 0.291427 0.305206 0.31754 0.328383 0.337693 0.345435 0.351585 0.356122 0.359035 0.360319 0.359978 0.358023 0.35447 0.349345 0.342677 0.334506 0.324875 0.313834 0.301439 0.287753 0.272841 0.256774 0.23963 0.221487 0.20243 0.182546 0.161923 0.140656 0.118837 0.0965645 0.073934 0.0510442 0.0279936 0.00488062 -0.0181968 -0.0411416 -0.0638579 -0.0862514 -0.10823 -0.129704 -0.150586 -0.170793 -0.190243 -0.20886 -0.22657 -0.243306 -0.259003 -0.2736 -0.287045 -0.299286 -0.31028 -0.319988 -0.328375 -0.335415 -0.341084 -0.345366 -0.34825 -0.34973 -0.349806 -0.348485 -0.345778 -0.3417 -0.336275 -0.32953 -0.321496 -0.312212 -0.301718 -0.290061 -0.277291 -0.263463 -0.248635 -0.232869 -0.21623 -0.198787 -0.180609 -0.161769 -0.142344 -0.12241 -0.102046 -0.0813302 -0.0603447 -0.03917 -0.0178874 0.00342174 0.0246766 0.0457969 0.0667035 0.0873184 0.107565 0.127369 0.146658 0.165361 0.183411 0.200743 0.217295 0.233009 0.247829 0.261704 0.274586 0.286432 0.297201 0.306858 0.315371 0.322714 0.328863 0.3338 0.337513 0.339991 0.341229 0.341229 0.339993 0.337531 0.333856 0.328985 0.322939 0.315745 0.307432 0.298033 0.287586 0.276131 0.263712 0.250377 0.236176 0.221161 0.205389 0.188917 0.171806 0.154118 0.135917 0.117268 0.0982378 0.0788942 0.0593056 0.0395409 0.0196692 -0.000239987 -0.0201177 -0.0398952 -0.0595046 -0.0788787 -0.0979514 -0.116658 -0.134936 -0.152723 -0.169961 -0.186591 -0.202559 -0.217812 -0.232301 -0.245979 -0.258801 -0.270726 -0.281718 -0.29174 -0.300763 -0.308759 -0.315703 -0.321576 -0.32636 -0.330043 -0.332615 -0.334071 -0.33441 -0.333632 -0.331743 -0.328754 -0.324676 -0.319527 -0.313326 -0.306096 -0.297864 -0.28866 -0.278517 -0.26747 -0.255558 -0.242823 -0.229307 -0.215058 -0.200124 -0.184556 -0.168405 -0.151725 -0.134573 -0.117005 -0.0990783 -0.0808531 -0.0623884 -0.0437446 -0.0249823 -0.0061621 0.0126552 0.0314091 0.0500397 0.0684874 0.0866935 0.104601 0.122152 0.139292 0.155968 0.172128 0.18772 0.202698 0.217014 0.230625 0.24349 0.25557 0.266828 0.27723 0.286745 0.295346 0.303008 0.309708 0.315428 0.320152 0.323867 0.326563 0.328235 0.32888 0.328497 0.32709 0.324665 0.321233 0.316805 0.311399 0.305031 0.297725 0.289505 0.280397 0.270433 0.259643 0.248064 0.235732 0.222686 0.208969 0.194623 0.179695 0.164229 0.148276 0.131884 0.115105 0.0979905 0.080593 0.0629661 0.045164 0.027241 0.00925183 -0.0087489 -0.0267066 -0.044567 -0.0622762 -0.079781 -0.097029 -0.113968 -0.130549 -0.146721 -0.162437 -0.177651 -0.192317 -0.206393 -0.219836 -0.232609 -0.244675 -0.255997 -0.266544 -0.276285 -0.285193 -0.293242 -0.300411 -0.306679 -0.312028 -0.316445 -0.319918 -0.322438 -0.324 -0.324599 -0.324236 -0.322914 -0.320638 -0.317415 -0.313258 -0.308179 -0.302195 -0.295326 -0.287592 -0.279017 -0.269629 -0.259455 -0.248528 -0.236879 -0.224544 -0.21156 -0.197966 -0.183803 -0.169113 -0.153939 -0.138327 -0.122321 -0.105971 -0.0893226 -0.0724259 -0.05533 -0.0380848 -0.0207406 -0.00334775 0.0140433 0.0313821 0.0486186 0.0657032 0.0825865 0.0992202 0.115557 0.131549 0.147151 0.16232 0.17701 0.191182 0.204795 0.21781 0.230191 0.241903 0.252913 0.263191 0.272708 0.281437 0.289354 0.296439 0.302671 0.308034 0.312513 0.316096 0.318775 0.320543 0.321395 0.321331 0.320351 0.318459 0.315662 0.311969 0.30739 0.30194 0.295636 0.288495 0.28054 0.271793 0.26228 0.252028 0.241068 0.229431 0.217151 0.204263 0.190803 0.176811 0.162327 0.147391 0.132046 0.116336 0.100305 0.083999 0.0674637 0.050746 0.0338929 0.0169518 -2.95384e-05 -0.0170035 -0.0339225 -0.050739 -0.0674062 -0.0838774 -0.100107 -0.116049 -0.131659 -0.146895 -0.161713 -0.176073 -0.189935 -0.203261 -0.216013 -0.228157 -0.239659 -0.250489 -0.260615 -0.27001 -0.278649 -0.286508 -0.293566 -0.299803 -0.305204 -0.309753 -0.313439 -0.316251 -0.318183 -0.31923 -0.319389 -0.31866 -0.317047 -0.314554 -0.311189 -0.306961 -0.301883 -0.295969 -0.289236 -0.281704 -0.273393 -0.264328 -0.254532 -0.244035 -0.232865 -0.221054 -0.208634 -0.195641 -0.18211 -0.168079 -0.153587 -0.138675 -0.123383 -0.107754 -0.0918306 -0.0756579 -0.0592801 -0.0427424 -0.0260904 -0.00937016 0.00737237 0.0240911 0.0407399 0.0572731 0.0736452 0.0898113 0.105727 0.121348 0.136633 0.151539 0.166025 0.180052 0.193581 0.206575 0.218999 0.230819 0.242003 0.25252 0.262341 0.27144 0.279792 0.287374 0.294166 0.300149 0.305307 0.309626 0.313094 0.315703 0.317445 0.318315 0.318312 0.317436 0.315689 0.313076 0.309604 0.305284 0.300126 0.294146 0.28736 0.279787 0.271447 0.262363 0.252561 0.242068 0.230911 0.219122 0.206733 0.193778 0.180293 0.166314 0.15188 0.13703 0.121805 0.106247 0.090398 0.0743017 0.0580021 0.0415438 0.0249719 0.00833155 -0.00833155 -0.0249719 -0.0415438 -0.0580021 -0.0743017 -0.090398 -0.106247 -0.121805 -0.13703 -0.15188 -0.166314 -0.180293 -0.193778 -0.206733 -0.219122 -0.230911 -0.242068 -0.252561 -0.262363 -0.271447 -0.279787 -0.28736 -0.294146 -0.300126 -0.305284 -0.309604 -0.313076 -0.315689 -0.317436 -0.318312 -0.318315 -0.317445 -0.315703 -0.313094 -0.309626 -0.305307 -0.300149 -0.294166 -0.287374 -0.279792 -0.27144 -0.262341 -0.25252 -0.242003 -0.230819 -0.218999 -0.206575 -0.193581 -0.180052 -0.166025 -0.151539 -0.136633 -0.121348 -0.105727 -0.0898113 -0.0736452 -0.0572731 -0.0407399 -0.0240911 -0.00737237 0.00937016 0.0260904 0.0427424 0.0592801 0.0756579 0.0918306 0.107754 0.123383 0.138675 0.153587 0.168079 0.18211 0.195641 0.208634 0.221054 0.232865 0.244035 0.254532 0.264328 0.273393 0.281704 0.289236 0.295969 0.301883 0.306961 0.311189 0.314554 0.317047 0.31866 0.319389 0.31923 0.318183 0.316251 0.313439 0.309753 0.305204 0.299803 0.293566 0.286508 0.278649 0.27001 0.260615 0.250489 0.239659 0.228157 0.216013 0.203261 0.189935 0.176073 0.161713 0.146895 0.131659 0.116049 0.100107 0.0838774 0.0674062 0.050739 0.0339225 0.0170035 2.95384e-05 -0.0169518 -0.0338929 -0.050746 -0.0674637 -0.083999 -0.100305 -0.116336 -0.132046 -0.147391 -0.162327 -0.176811 -0.190803 -0.204263 -0.217151 -0.229431 -0.241068 -0.252028 -0.26228 -0.271793 -0.28054 -0.288495 -0.295636 -0.30194 -0.30739 -0.311969 -0.315662 -0.318459 -0.320351 -0.321331 -0.321395 -0.320543 -0.318775 -0.316096 -0.312513 -0.308034 -0.302671 -0.296439 -0.289354 -0.281437 -0.272708 -0.263191 -0.252913 -0.241903 -0.230191 -0.21781 -0.204795 -0.191182 -0.17701 -0.16232 -0.147151 -0.131549 -0.115557 -0.0992202 -0.0825865 -0.0657032 -0.0486186 -0.0313821 -0.0140433 0.00334775 0.0207406 0.0380848 0.05533 0.0724259 0.0893226 0.105971 0.122321 0.138327 0.153939 0.169113 0.183803 0.197966 0.21156 0.224544 0.236879 0.248528 0.259455 0.269629 0.279017 0.287592 0.295326 0.302195 0.308179 0.313258 0.317415 0.320638 0.322914 0.324236 0.324599 0.324 0.322438 0.319918 0.316445 0.312028 0.306679 0.300411 0.293242 0.285193 0.276285 0.266544 0.255997 0.244675 0.232609 0.219836 0.206393 0.192317 0.177651 0.162437 0.146721 0.130549 0.113968 0.097029 0.079781 0.0622762 0.044567 0.0267066 0.0087489 -0.00925183 -0.027241 -0.045164 -0.0629661 -0.080593 -0.0979905 -0.115105 -0.131884 -0.148276 -0.164229 -0.179695 -0.194623 -0.208969 -0.222686 -0.235732 -0.248064 -0.259643 -0.270433 -0.280397 -0.289505 -0.297725 -0.305031 -0.311399 -0.316805 -0.321233 -0.324665 -0.32709 -0.328497 -0.32888 -0.328235 -0.326563 -0.323867 -0.320152 -0.315428 -0.309708 -0.303008 -0.295346 -0.286745 -0.27723 -0.266828 -0.25557 -0.24349 -0.230625 -0.217014 -0.202698 -0.18772 -0.172128 -0.155968 -0.139292 -0.122152 -0.104601 -0.0866935 -0.0684874 -0.0500397 -0.0314091 -0.0126552 0.0061621 0.0249823 0.0437446 0.0623884 0.0808531 0.0990783 0.117005 0.134573 0.151725 0.168405 0.184556 0.200124 0.215058 0.229307 0.242823 0.255558 0.26747 0.278517 0.28866 0.297864 0.306096 0.313326 0.319527 0.324676 0.328754 0.331743 0.333632 0.33441 0.334071 0.332615 0.330043 0.32636 0.321576 0.315703 0.308759 0.300763 0.29174 0.281718 0.270726 0.258801 0.245979 0.232301 0.217812 0.202559 0.186591 0.169961 0.152723 0.134936 0.116658 0.0979514 0.0788787 0.0595046 0.0398952 0.0201177 0.000239987 -0.0196692 -0.0395409 -0.0593056 -0.0788942 -0.0982378 -0.117268 -0.135917 -0.154118 -0.171806 -0.188917 -0.205389 -0.221161 -0.236176 -0.250377 -0.263712 -0.276131 -0.287586 -0.298033 -0.307432 -0.315745 -0.322939 -0.328985 -0.333856 -0.337531 -0.339993 -0.341229 -0.341229 -0.339991 -0.337513 -0.3338 -0.328863 -0.322714 -0.315371 -0.306858 -0.297201 -0.286432 -0.274586 -0.261704 -0.247829 -0.233009 -0.217295 -0.200743 -0.183411 -0.165361 -0.146658 -0.127369 -0.107565 -0.0873184 -0.0667035 -0.0457969 -0.0246766 -0.00342174 0.0178874 0.03917 0.0603447 0.0813302 0.102046 0.12241 0.142344 0.161769 0.180609 0.198787 0.21623 0.232869 0.248635 0.263463 0.277291 0.290061 0.301718 0.312212 0.321496 0.32953 0.336275 0.3417 0.345778 0.348485 0.349806 0.34973 0.34825 0.345366 0.341084 0.335415 0.328375 0.319988 0.31028 0.299286 0.287045 0.2736 0.259003 0.243306 0.22657 0.20886 0.190243 0.170793 0.150586 0.129704 0.10823 0.0862514 0.0638579 0.0411416 0.0181968 -0.00488062 -0.0279936 -0.0510442 -0.073934 -0.0965645 -0.118837 -0.140656 -0.161923 -0.182546 -0.20243 -0.221487 -0.23963 -0.256774 -0.272841 -0.287753 -0.301439 -0.313834 -0.324875 -0.334506 -0.342677 -0.349345 -0.35447 -0.358023 -0.359978 -0.360319 -0.359035 -0.356122 -0.351585 -0.345435 -0.337693 -0.328383 -0.31754 -0.305206 -0.291427 -0.276261 -0.259769 -0.24202 -0.22309 -0.203061 -0.182019 -0.160058 -0.137276 -0.113777 -0.089666 -0.0650557 -0.0400602 -0.0147968 0.0106148 0.0360529 0.061395 0.0865174 0.111297 0.13561 0.159335 0.182352 0.204543 0.225793 0.245991 0.26503 0.282806 0.299223 0.31419 0.327622 0.33944 0.349574 0.357961 0.364546 0.369285 0.372139 0.373081 0.372093 0.369168 0.364306 0.357519 0.348831 0.338272 0.325886 0.311726 0.295853 0.278341 0.259271 0.238735 0.216832 0.193672 0.169371 0.144053 0.117849 0.0908975 0.063341 0.0353276 0.00700997 -0.0214562 -0.0499125 -0.0781984 -0.106153 -0.133615 -0.160423 -0.18642 -0.21145 -0.235359 -0.258002 -0.279235 -0.298924 -0.31694 -0.333163 -0.347482 -0.359797 -0.370016 -0.378061 -0.383864 -0.387372 -0.388544 -0.38735 -0.383779 -0.377831 -0.369521 -0.35888 -0.345954 -0.330802 -0.313498 -0.294134 -0.272812 -0.24965 -0.224779 -0.198343 -0.170498 -0.141412 -0.111262 -0.0802351 -0.0485279 -0.0163435 0.0161087 0.0486144 0.0809557 0.112913 0.144264 0.17479 0.204273 0.232498 0.259257 0.284349 0.307579 0.328765 0.347734 0.364328 0.378403 0.389828 0.398493 0.404304 0.407186 0.407085 0.403968 0.397824 0.388663 0.376521 0.361452 0.343539 0.322884 0.299615 0.273878 0.245846 0.215711 0.183684 0.149996 0.114896 0.0786487 0.0415325 0.00383891 -0.0341303 -0.0720653 -0.10965 -0.146566 -0.182494 -0.217114 -0.250114 -0.281189 -0.310041 -0.33639 -0.359968 -0.380528 -0.397844 -0.411712 -0.421959 -0.428437 -0.431031 -0.429658 -0.424273 -0.414863 -0.401456 -0.384118 -0.362952 -0.338104 -0.309757 -0.278132 -0.24349 -0.206127 -0.166375 -0.124596 -0.0811849 -0.036562 0.00882866 0.0545233 0.100043 0.144896 0.188588 0.230621 0.270502 0.307749 0.341894 0.372492 0.399125 0.42141 0.439001 0.451598 0.458951 0.460863 0.457201 0.447892 0.432932 0.412388 0.386399 0.355177 0.319011 0.278261 0.233363 0.184822 0.133209 0.0791574 0.0233591 -0.0334462 -0.0904767 -0.146918 -0.201933 -0.254674 -0.304294 -0.349958 -0.39086 -0.426233 -0.455366 -0.477618 -0.492431 -0.499346 -0.498013 -0.488208 -0.469841 -0.442968 -0.407796 -0.364695 -0.314194 -0.256989 -0.193937 -0.126052 -0.0544969 0.0194319 0.0943168 0.168642 0.240816 0.309202 0.372148 0.428022 0.475255 0.512376 0.538061 0.551176 0.55082 0.536377 0.507548 0.464402 0.407402 0.337438 0.255842 0.164405 0.0653641 -0.0386068 -0.144436 -0.248705 -0.34772 -0.437611 -0.514442 -0.574358 -0.613744 -0.629409 -0.618792 -0.580179 -0.512928 -0.417694 -0.296651 -0.153671 0.00552362 0.173289 0.340077 0.494594 0.624126 0.715098 0.753921 0.728203 0.62841 0.450079 0.196702 -0.116569 -0.458255 -0.774711 -0.982911 -0.961604 -0.540553 0.512473 
